waktu,stasiun,AOD
2023-01-13 13:00:00,Jatinegara,
2023-01-13 13:00:00,Kelapa Gading Indah,
2023-01-13 14:00:00,Slipi,
2023-01-13 14:00:00,Menteng,0.7537999749183655
2023-01-13 14:00:00,Jagakarsa,
2023-01-13 14:00:00,Jatinegara,
2023-01-13 14:00:00,Kelapa Gading Indah,0.3046000003814697
2023-01-13 15:00:00,Slipi,
2023-01-13 15:00:00,Menteng,
2023-01-13 15:00:00,Jagakarsa,
2023-01-13 15:00:00,Jatinegara,
2023-01-13 15:00:00,Kelapa Gading Indah,
2023-01-13 16:00:00,Slipi,
2023-01-13 16:00:00,Menteng,
2023-01-13 16:00:00,Jagakarsa,
2023-01-13 16:00:00,Jatinegara,
2023-01-13 16:00:00,Kelapa Gading Indah,
2023-01-14 07:00:00,Slipi,
2023-01-14 07:00:00,Menteng,
2023-01-14 07:00:00,Jagakarsa,
2023-01-14 07:00:00,Jatinegara,
2023-01-14 07:00:00,Kelapa Gading Indah,
2023-01-14 08:00:00,Slipi,0.1967999935150146
2023-01-14 08:00:00,Menteng,0.1609999984502792
2023-01-14 08:00:00,Jagakarsa,0.0403999984264373
2023-01-14 08:00:00,Jatinegara,0.1030000001192092
2023-01-14 08:00:00,Kelapa Gading Indah,
2023-01-14 09:00:00,Slipi,0.2197999954223632
2023-01-14 09:00:00,Menteng,0.2115999907255172
2023-01-14 09:00:00,Jagakarsa,0.0737999975681305
2023-01-14 09:00:00,Jatinegara,0.171999990940094
2023-01-14 09:00:00,Kelapa Gading Indah,0.3071999847888946
2023-01-14 10:00:00,Slipi,0.2763999998569488
2023-01-14 10:00:00,Menteng,0.295199990272522
2023-01-14 10:00:00,Jagakarsa,0.0513999983668327
2023-01-14 10:00:00,Jatinegara,0.5157999992370605
2023-01-14 10:00:00,Kelapa Gading Indah,0.5482000112533569
2023-01-14 11:00:00,Slipi,0.0
2023-01-14 11:00:00,Menteng,
2023-01-14 11:00:00,Jagakarsa,0.00179999996908
2023-01-14 11:00:00,Jatinegara,
2023-01-14 11:00:00,Kelapa Gading Indah,
2023-01-14 12:00:00,Slipi,
2023-01-14 12:00:00,Menteng,
2023-01-14 12:00:00,Jagakarsa,
2023-01-14 12:00:00,Jatinegara,
2023-01-14 12:00:00,Kelapa Gading Indah,
2023-01-14 13:00:00,Slipi,
2023-01-14 13:00:00,Menteng,
2023-01-14 13:00:00,Jagakarsa,
2023-01-14 13:00:00,Jatinegara,
2023-01-14 13:00:00,Kelapa Gading Indah,
2023-01-14 14:00:00,Slipi,
2023-01-14 14:00:00,Menteng,
2023-01-14 14:00:00,Jagakarsa,
2023-01-14 14:00:00,Jatinegara,
2023-01-14 14:00:00,Kelapa Gading Indah,
2023-01-14 15:00:00,Slipi,
2023-01-14 15:00:00,Menteng,
2023-01-14 15:00:00,Jagakarsa,
2023-01-14 15:00:00,Jatinegara,
2023-01-14 15:00:00,Kelapa Gading Indah,
2023-01-14 16:00:00,Slipi,
2023-01-14 16:00:00,Menteng,
2023-01-14 16:00:00,Jagakarsa,
2023-01-14 16:00:00,Jatinegara,
2023-01-14 16:00:00,Kelapa Gading Indah,
2023-01-15 07:00:00,Slipi,
2023-01-15 07:00:00,Menteng,
2023-01-15 07:00:00,Jagakarsa,
2023-01-15 07:00:00,Jatinegara,
2023-01-15 07:00:00,Kelapa Gading Indah,
2023-01-15 08:00:00,Slipi,
2023-01-15 08:00:00,Menteng,
2023-01-15 08:00:00,Jagakarsa,
2023-01-15 08:00:00,Jatinegara,
2023-01-15 08:00:00,Kelapa Gading Indah,
2023-01-15 09:00:00,Slipi,
2023-01-15 09:00:00,Menteng,
2023-01-15 09:00:00,Jagakarsa,
2023-01-15 09:00:00,Jatinegara,
2023-01-15 09:00:00,Kelapa Gading Indah,
2023-01-15 10:00:00,Slipi,0.4805999994277954
2023-01-15 10:00:00,Menteng,
2023-01-15 10:00:00,Jagakarsa,
2023-01-15 10:00:00,Jatinegara,
2023-01-15 10:00:00,Kelapa Gading Indah,
2023-01-15 11:00:00,Slipi,
2023-01-15 11:00:00,Menteng,
2023-01-15 11:00:00,Jagakarsa,
2023-01-15 11:00:00,Jatinegara,
2023-01-15 11:00:00,Kelapa Gading Indah,0.0061999997124075
2023-01-15 12:00:00,Slipi,
2023-01-15 12:00:00,Menteng,0.1463999897241592
2023-01-15 12:00:00,Jagakarsa,0.1993999928236007
2023-01-15 12:00:00,Jatinegara,
2023-01-15 12:00:00,Kelapa Gading Indah,
2023-01-15 13:00:00,Slipi,0.1127999946475029
2023-01-15 13:00:00,Menteng,0.0331999994814395
2023-01-15 13:00:00,Jagakarsa,
2023-01-15 13:00:00,Jatinegara,
2023-01-15 13:00:00,Kelapa Gading Indah,
2023-01-15 14:00:00,Slipi,
2023-01-15 14:00:00,Menteng,
2023-01-15 14:00:00,Jagakarsa,
2023-01-15 14:00:00,Jatinegara,1.8695999383926392
2023-01-15 14:00:00,Kelapa Gading Indah,
2023-01-15 15:00:00,Slipi,
2023-01-15 15:00:00,Menteng,
2023-01-15 15:00:00,Jagakarsa,
2023-01-15 15:00:00,Jatinegara,
2023-01-15 15:00:00,Kelapa Gading Indah,
2023-01-15 16:00:00,Slipi,
2023-01-15 16:00:00,Menteng,
2023-01-15 16:00:00,Jagakarsa,
2023-01-15 16:00:00,Jatinegara,
2023-01-15 16:00:00,Kelapa Gading Indah,
2023-01-16 07:00:00,Slipi,
2023-01-16 07:00:00,Menteng,
2023-01-16 07:00:00,Jagakarsa,
2023-01-16 07:00:00,Jatinegara,
2023-01-16 07:00:00,Kelapa Gading Indah,
2023-01-16 08:00:00,Slipi,
2023-01-16 08:00:00,Menteng,
2023-01-16 08:00:00,Jagakarsa,
2023-01-16 08:00:00,Jatinegara,
2023-01-16 08:00:00,Kelapa Gading Indah,
2023-01-16 09:00:00,Slipi,
2023-01-16 09:00:00,Menteng,0.9529999494552612
2023-01-16 09:00:00,Jagakarsa,
2023-01-16 09:00:00,Jatinegara,
2023-01-16 09:00:00,Kelapa Gading Indah,1.170799970626831
2023-01-16 10:00:00,Slipi,
2023-01-16 10:00:00,Menteng,
2023-01-16 10:00:00,Jagakarsa,1.2497999668121338
2023-01-16 10:00:00,Jatinegara,
2023-01-16 10:00:00,Kelapa Gading Indah,
2023-01-16 11:00:00,Slipi,
2023-01-16 11:00:00,Menteng,
2023-01-16 11:00:00,Jagakarsa,
2023-01-16 11:00:00,Jatinegara,
2023-01-16 11:00:00,Kelapa Gading Indah,
2023-01-16 12:00:00,Slipi,
2023-01-16 12:00:00,Menteng,
2023-01-16 12:00:00,Jagakarsa,
2023-01-16 12:00:00,Jatinegara,
2023-01-16 12:00:00,Kelapa Gading Indah,
2023-01-16 13:00:00,Slipi,
2023-01-16 13:00:00,Menteng,
2023-01-16 13:00:00,Jagakarsa,
2023-01-16 13:00:00,Jatinegara,
2023-01-16 13:00:00,Kelapa Gading Indah,
2023-01-16 14:00:00,Slipi,
2023-01-16 14:00:00,Menteng,
2023-01-16 14:00:00,Jagakarsa,
2023-01-16 14:00:00,Jatinegara,
2023-01-16 14:00:00,Kelapa Gading Indah,
2023-01-16 15:00:00,Slipi,
2023-01-16 15:00:00,Menteng,
2023-01-16 15:00:00,Jagakarsa,
2023-01-16 15:00:00,Jatinegara,
2023-01-16 15:00:00,Kelapa Gading Indah,
2023-01-16 16:00:00,Slipi,
2023-01-16 16:00:00,Menteng,
2023-01-16 16:00:00,Jagakarsa,
2023-01-16 16:00:00,Jatinegara,
2023-01-16 16:00:00,Kelapa Gading Indah,
2023-01-17 07:00:00,Slipi,
2023-01-17 07:00:00,Menteng,
2023-01-17 07:00:00,Jagakarsa,
2023-01-17 07:00:00,Jatinegara,
2023-01-17 07:00:00,Kelapa Gading Indah,
2023-01-17 08:00:00,Slipi,
2023-01-17 08:00:00,Menteng,
2023-01-17 08:00:00,Jagakarsa,
2023-01-17 08:00:00,Jatinegara,
2023-01-17 08:00:00,Kelapa Gading Indah,
2023-01-17 09:00:00,Slipi,
2023-01-17 09:00:00,Menteng,
2023-01-17 09:00:00,Jagakarsa,
2023-01-17 09:00:00,Jatinegara,
2023-01-17 09:00:00,Kelapa Gading Indah,
2023-01-17 10:00:00,Slipi,
2023-01-17 10:00:00,Menteng,
2023-01-17 10:00:00,Jagakarsa,
2023-01-17 10:00:00,Jatinegara,
2023-01-17 10:00:00,Kelapa Gading Indah,
2023-01-17 11:00:00,Slipi,
2023-01-17 11:00:00,Menteng,
2023-01-17 11:00:00,Jagakarsa,
2023-01-17 11:00:00,Jatinegara,
2023-01-17 11:00:00,Kelapa Gading Indah,
2023-01-17 12:00:00,Slipi,
2023-01-17 12:00:00,Menteng,
2023-01-17 12:00:00,Jagakarsa,
2023-01-17 12:00:00,Jatinegara,
2023-01-17 12:00:00,Kelapa Gading Indah,
2023-01-17 13:00:00,Slipi,
2023-01-17 13:00:00,Menteng,
2023-01-17 13:00:00,Jagakarsa,
2023-01-17 13:00:00,Jatinegara,
2023-01-17 13:00:00,Kelapa Gading Indah,
2023-01-17 14:00:00,Slipi,
2023-01-17 14:00:00,Menteng,
2023-01-17 14:00:00,Jagakarsa,
2023-01-17 14:00:00,Jatinegara,
2023-01-17 14:00:00,Kelapa Gading Indah,
2023-01-17 15:00:00,Slipi,
2023-01-17 15:00:00,Menteng,
2023-01-17 15:00:00,Jagakarsa,
2023-01-17 15:00:00,Jatinegara,
2023-01-17 15:00:00,Kelapa Gading Indah,
2023-01-17 16:00:00,Slipi,
2023-01-17 16:00:00,Menteng,
2023-01-17 16:00:00,Jagakarsa,
2023-01-17 16:00:00,Jatinegara,
2023-01-17 16:00:00,Kelapa Gading Indah,
2023-01-18 07:00:00,Slipi,
2023-01-18 07:00:00,Menteng,
2023-01-18 07:00:00,Jagakarsa,
2023-01-18 07:00:00,Jatinegara,
2023-01-18 07:00:00,Kelapa Gading Indah,
2023-01-18 08:00:00,Slipi,
2023-01-18 08:00:00,Menteng,
2023-01-18 08:00:00,Jagakarsa,
2023-01-18 08:00:00,Jatinegara,
2023-01-18 08:00:00,Kelapa Gading Indah,
2023-01-18 09:00:00,Slipi,
2023-01-18 09:00:00,Menteng,
2023-01-18 09:00:00,Jagakarsa,
2023-01-18 09:00:00,Jatinegara,1.476199984550476
2023-01-18 09:00:00,Kelapa Gading Indah,
2023-01-18 10:00:00,Slipi,
2023-01-18 10:00:00,Menteng,
2023-01-18 10:00:00,Jagakarsa,
2023-01-18 10:00:00,Jatinegara,
2023-01-18 10:00:00,Kelapa Gading Indah,
2023-01-18 11:00:00,Slipi,
2023-01-18 11:00:00,Menteng,
2023-01-18 11:00:00,Jagakarsa,
2023-01-18 11:00:00,Jatinegara,
2023-01-18 11:00:00,Kelapa Gading Indah,
2023-01-18 12:00:00,Slipi,
2023-01-18 12:00:00,Menteng,
2023-01-18 12:00:00,Jagakarsa,
2023-01-18 12:00:00,Jatinegara,
2023-01-18 12:00:00,Kelapa Gading Indah,
2023-01-18 13:00:00,Slipi,
2023-01-18 13:00:00,Menteng,
2023-01-18 13:00:00,Jagakarsa,
2023-01-18 13:00:00,Jatinegara,
2023-01-18 13:00:00,Kelapa Gading Indah,
2023-01-18 14:00:00,Slipi,
2023-01-18 14:00:00,Menteng,
2023-01-18 14:00:00,Jagakarsa,
2023-01-18 14:00:00,Jatinegara,
2023-01-18 14:00:00,Kelapa Gading Indah,
2023-01-18 15:00:00,Slipi,
2023-01-18 15:00:00,Menteng,
2023-01-18 15:00:00,Jagakarsa,
2023-01-18 15:00:00,Jatinegara,
2023-01-18 15:00:00,Kelapa Gading Indah,
2023-01-18 16:00:00,Slipi,
2023-01-18 16:00:00,Menteng,
2023-01-18 16:00:00,Jagakarsa,
2023-01-18 16:00:00,Jatinegara,
2023-01-18 16:00:00,Kelapa Gading Indah,
2023-01-19 07:00:00,Slipi,
2023-01-19 07:00:00,Menteng,
2023-01-19 07:00:00,Jagakarsa,
2023-01-19 07:00:00,Jatinegara,
2023-01-19 07:00:00,Kelapa Gading Indah,
2023-01-19 08:00:00,Slipi,
2023-01-19 08:00:00,Menteng,
2023-01-19 08:00:00,Jagakarsa,
2023-01-19 08:00:00,Jatinegara,
2023-01-19 08:00:00,Kelapa Gading Indah,
2023-01-19 09:00:00,Slipi,
2023-01-19 09:00:00,Menteng,
2023-01-19 09:00:00,Jagakarsa,
2023-01-19 09:00:00,Jatinegara,
2023-01-19 09:00:00,Kelapa Gading Indah,
2023-01-19 10:00:00,Slipi,
2023-01-19 10:00:00,Menteng,
2023-01-19 10:00:00,Jagakarsa,
2023-01-19 10:00:00,Jatinegara,
2023-01-19 10:00:00,Kelapa Gading Indah,
2023-01-19 11:00:00,Slipi,
2023-01-19 11:00:00,Menteng,
2023-01-19 11:00:00,Jagakarsa,
2023-01-19 11:00:00,Jatinegara,
2023-01-19 11:00:00,Kelapa Gading Indah,
2023-01-19 12:00:00,Slipi,
2023-01-19 12:00:00,Menteng,
2023-01-19 12:00:00,Jagakarsa,
2023-01-19 12:00:00,Jatinegara,
2023-01-19 12:00:00,Kelapa Gading Indah,
2023-01-19 13:00:00,Slipi,
2023-01-19 13:00:00,Menteng,
2023-01-19 13:00:00,Jagakarsa,
2023-01-19 13:00:00,Jatinegara,
2023-01-19 13:00:00,Kelapa Gading Indah,
2023-01-19 14:00:00,Slipi,
2023-01-19 14:00:00,Menteng,
2023-01-19 14:00:00,Jagakarsa,
2023-01-19 14:00:00,Jatinegara,
2023-01-19 14:00:00,Kelapa Gading Indah,
2023-01-19 15:00:00,Slipi,
2023-01-19 15:00:00,Menteng,
2023-01-19 15:00:00,Jagakarsa,
2023-01-19 15:00:00,Jatinegara,
2023-01-19 15:00:00,Kelapa Gading Indah,
2023-01-19 16:00:00,Slipi,
2023-01-19 16:00:00,Menteng,
2023-01-19 16:00:00,Jagakarsa,0.3907999992370605
2023-01-19 16:00:00,Jatinegara,0.4563999772071838
2023-01-19 16:00:00,Kelapa Gading Indah,
2023-01-20 07:00:00,Slipi,
2023-01-20 07:00:00,Menteng,
2023-01-20 07:00:00,Jagakarsa,
2023-01-20 07:00:00,Jatinegara,
2023-01-20 07:00:00,Kelapa Gading Indah,
2023-01-20 08:00:00,Slipi,
2023-01-20 08:00:00,Menteng,
2023-01-20 08:00:00,Jagakarsa,
2023-01-20 08:00:00,Jatinegara,
2023-01-20 08:00:00,Kelapa Gading Indah,
2023-01-20 09:00:00,Slipi,
2023-01-20 09:00:00,Menteng,
2023-01-20 09:00:00,Jagakarsa,
2023-01-20 09:00:00,Jatinegara,
2023-01-20 09:00:00,Kelapa Gading Indah,
2023-01-20 10:00:00,Slipi,
2023-01-20 10:00:00,Menteng,
2023-01-20 10:00:00,Jagakarsa,
2023-01-20 10:00:00,Jatinegara,
2023-01-20 10:00:00,Kelapa Gading Indah,
2023-01-20 11:00:00,Slipi,
2023-01-20 11:00:00,Menteng,
2023-01-20 11:00:00,Jagakarsa,
2023-01-20 11:00:00,Jatinegara,
2023-01-20 11:00:00,Kelapa Gading Indah,
2023-01-20 12:00:00,Slipi,
2023-01-20 12:00:00,Menteng,
2023-01-20 12:00:00,Jagakarsa,
2023-01-20 12:00:00,Jatinegara,
2023-01-20 12:00:00,Kelapa Gading Indah,
2023-01-20 13:00:00,Slipi,
2023-01-20 13:00:00,Menteng,
2023-01-20 13:00:00,Jagakarsa,
2023-01-20 13:00:00,Jatinegara,
2023-01-20 13:00:00,Kelapa Gading Indah,
2023-01-20 14:00:00,Slipi,
2023-01-20 14:00:00,Menteng,
2023-01-20 14:00:00,Jagakarsa,
2023-01-20 14:00:00,Jatinegara,
2023-01-20 14:00:00,Kelapa Gading Indah,
2023-01-20 15:00:00,Slipi,
2023-01-20 15:00:00,Menteng,
2023-01-20 15:00:00,Jagakarsa,
2023-01-20 15:00:00,Jatinegara,
2023-01-20 15:00:00,Kelapa Gading Indah,
2023-01-20 16:00:00,Slipi,
2023-01-20 16:00:00,Menteng,
2023-01-20 16:00:00,Jagakarsa,
2023-01-20 16:00:00,Jatinegara,
2023-01-20 16:00:00,Kelapa Gading Indah,
2023-01-21 07:00:00,Slipi,
2023-01-21 07:00:00,Menteng,
2023-01-21 07:00:00,Jagakarsa,
2023-01-21 07:00:00,Jatinegara,
2023-01-21 07:00:00,Kelapa Gading Indah,
2023-01-21 08:00:00,Slipi,
2023-01-21 08:00:00,Menteng,
2023-01-21 08:00:00,Jagakarsa,0.1807999908924102
2023-01-21 08:00:00,Jatinegara,
2023-01-21 08:00:00,Kelapa Gading Indah,0.0007999999797903
2023-01-21 09:00:00,Slipi,
2023-01-21 09:00:00,Menteng,
2023-01-21 09:00:00,Jagakarsa,0.2802000045776367
2023-01-21 09:00:00,Jatinegara,0.3057999908924103
2023-01-21 09:00:00,Kelapa Gading Indah,
2023-01-21 10:00:00,Slipi,
2023-01-21 10:00:00,Menteng,
2023-01-21 10:00:00,Jagakarsa,
2023-01-21 10:00:00,Jatinegara,
2023-01-21 10:00:00,Kelapa Gading Indah,
2023-01-21 11:00:00,Slipi,
2023-01-21 11:00:00,Menteng,
2023-01-21 11:00:00,Jagakarsa,
2023-01-21 11:00:00,Jatinegara,
2023-01-21 11:00:00,Kelapa Gading Indah,
2023-01-21 12:00:00,Slipi,
2023-01-21 12:00:00,Menteng,
2023-01-21 12:00:00,Jagakarsa,
2023-01-21 12:00:00,Jatinegara,
2023-01-21 12:00:00,Kelapa Gading Indah,0.2748000025749206
2023-01-21 13:00:00,Slipi,
2023-01-21 13:00:00,Menteng,
2023-01-21 13:00:00,Jagakarsa,
2023-01-21 13:00:00,Jatinegara,
2023-01-21 13:00:00,Kelapa Gading Indah,
2023-01-21 14:00:00,Slipi,
2023-01-21 14:00:00,Menteng,
2023-01-21 14:00:00,Jagakarsa,
2023-01-21 14:00:00,Jatinegara,
2023-01-21 14:00:00,Kelapa Gading Indah,0.4303999841213226
2023-01-21 15:00:00,Slipi,
2023-01-21 15:00:00,Menteng,
2023-01-21 15:00:00,Jagakarsa,
2023-01-21 15:00:00,Jatinegara,
2023-01-21 15:00:00,Kelapa Gading Indah,
2023-01-21 16:00:00,Slipi,
2023-01-21 16:00:00,Menteng,
2023-01-21 16:00:00,Jagakarsa,
2023-01-21 16:00:00,Jatinegara,
2023-01-21 16:00:00,Kelapa Gading Indah,
2023-01-22 07:00:00,Slipi,
2023-01-22 07:00:00,Menteng,
2023-01-22 07:00:00,Jagakarsa,
2023-01-22 07:00:00,Jatinegara,
2023-01-22 07:00:00,Kelapa Gading Indah,
2023-01-22 08:00:00,Slipi,
2023-01-22 08:00:00,Menteng,
2023-01-22 08:00:00,Jagakarsa,
2023-01-22 08:00:00,Jatinegara,
2023-01-22 08:00:00,Kelapa Gading Indah,
2023-01-22 09:00:00,Slipi,
2023-01-22 09:00:00,Menteng,
2023-01-22 09:00:00,Jagakarsa,
2023-01-22 09:00:00,Jatinegara,
2023-01-22 09:00:00,Kelapa Gading Indah,
2023-01-22 10:00:00,Slipi,
2023-01-22 10:00:00,Menteng,
2023-01-22 10:00:00,Jagakarsa,
2023-01-22 10:00:00,Jatinegara,
2023-01-22 10:00:00,Kelapa Gading Indah,
2023-01-22 11:00:00,Slipi,0.963599979877472
2023-01-22 11:00:00,Menteng,
2023-01-22 11:00:00,Jagakarsa,
2023-01-22 11:00:00,Jatinegara,
2023-01-22 11:00:00,Kelapa Gading Indah,
2023-01-22 12:00:00,Slipi,
2023-01-22 12:00:00,Menteng,
2023-01-22 12:00:00,Jagakarsa,0.3973999917507171
2023-01-22 12:00:00,Jatinegara,
2023-01-22 12:00:00,Kelapa Gading Indah,
2023-01-22 13:00:00,Slipi,0.0093999998643994
2023-01-22 13:00:00,Menteng,0.0291999988257884
2023-01-22 13:00:00,Jagakarsa,0.0916000008583068
2023-01-22 13:00:00,Jatinegara,
2023-01-22 13:00:00,Kelapa Gading Indah,
2023-01-22 14:00:00,Slipi,
2023-01-22 14:00:00,Menteng,
2023-01-22 14:00:00,Jagakarsa,0.0095999995246529
2023-01-22 14:00:00,Jatinegara,
2023-01-22 14:00:00,Kelapa Gading Indah,0.1017999947071075
2023-01-22 15:00:00,Slipi,
2023-01-22 15:00:00,Menteng,
2023-01-22 15:00:00,Jagakarsa,
2023-01-22 15:00:00,Jatinegara,
2023-01-22 15:00:00,Kelapa Gading Indah,
2023-01-22 16:00:00,Slipi,
2023-01-22 16:00:00,Menteng,
2023-01-22 16:00:00,Jagakarsa,
2023-01-22 16:00:00,Jatinegara,
2023-01-22 16:00:00,Kelapa Gading Indah,
2023-01-23 07:00:00,Slipi,
2023-01-23 07:00:00,Menteng,
2023-01-23 07:00:00,Jagakarsa,
2023-01-23 07:00:00,Jatinegara,
2023-01-23 07:00:00,Kelapa Gading Indah,
2023-01-23 08:00:00,Slipi,
2023-01-23 08:00:00,Menteng,
2023-01-23 08:00:00,Jagakarsa,
2023-01-23 08:00:00,Jatinegara,
2023-01-23 08:00:00,Kelapa Gading Indah,
2023-01-23 09:00:00,Slipi,
2023-01-23 09:00:00,Menteng,
2023-01-23 09:00:00,Jagakarsa,
2023-01-23 09:00:00,Jatinegara,
2023-01-23 09:00:00,Kelapa Gading Indah,
2023-01-23 10:00:00,Slipi,
2023-01-23 10:00:00,Menteng,
2023-01-23 10:00:00,Jagakarsa,
2023-01-23 10:00:00,Jatinegara,
2023-01-23 10:00:00,Kelapa Gading Indah,
2023-01-23 11:00:00,Slipi,
2023-01-23 11:00:00,Menteng,
2023-01-23 11:00:00,Jagakarsa,
2023-01-23 11:00:00,Jatinegara,
2023-01-23 11:00:00,Kelapa Gading Indah,
2023-01-23 12:00:00,Slipi,
2023-01-23 12:00:00,Menteng,
2023-01-23 12:00:00,Jagakarsa,
2023-01-23 12:00:00,Jatinegara,
2023-01-23 12:00:00,Kelapa Gading Indah,
2023-01-23 13:00:00,Slipi,
2023-01-23 13:00:00,Menteng,
2023-01-23 13:00:00,Jagakarsa,
2023-01-23 13:00:00,Jatinegara,
2023-01-23 13:00:00,Kelapa Gading Indah,
2023-01-23 14:00:00,Slipi,
2023-01-23 14:00:00,Menteng,
2023-01-23 14:00:00,Jagakarsa,
2023-01-23 14:00:00,Jatinegara,
2023-01-23 14:00:00,Kelapa Gading Indah,
2023-01-23 15:00:00,Slipi,
2023-01-23 15:00:00,Menteng,
2023-01-23 15:00:00,Jagakarsa,
2023-01-23 15:00:00,Jatinegara,
2023-01-23 15:00:00,Kelapa Gading Indah,
2023-01-23 16:00:00,Slipi,
2023-01-23 16:00:00,Menteng,
2023-01-23 16:00:00,Jagakarsa,0.8629999756813049
2023-01-23 16:00:00,Jatinegara,
2023-01-23 16:00:00,Kelapa Gading Indah,
2023-01-24 07:00:00,Slipi,
2023-01-24 07:00:00,Menteng,
2023-01-24 07:00:00,Jagakarsa,
2023-01-24 07:00:00,Jatinegara,
2023-01-24 07:00:00,Kelapa Gading Indah,
2023-01-24 08:00:00,Slipi,
2023-01-24 08:00:00,Menteng,
2023-01-24 08:00:00,Jagakarsa,
2023-01-24 08:00:00,Jatinegara,
2023-01-24 08:00:00,Kelapa Gading Indah,
2023-01-24 09:00:00,Slipi,
2023-01-24 09:00:00,Menteng,
2023-01-24 09:00:00,Jagakarsa,
2023-01-24 09:00:00,Jatinegara,
2023-01-24 09:00:00,Kelapa Gading Indah,
2023-01-24 10:00:00,Slipi,
2023-01-24 10:00:00,Menteng,
2023-01-24 10:00:00,Jagakarsa,
2023-01-24 10:00:00,Jatinegara,
2023-01-24 10:00:00,Kelapa Gading Indah,
2023-01-24 11:00:00,Slipi,
2023-01-24 11:00:00,Menteng,
2023-01-24 11:00:00,Jagakarsa,
2023-01-24 11:00:00,Jatinegara,
2023-01-24 11:00:00,Kelapa Gading Indah,
2023-01-24 12:00:00,Slipi,
2023-01-24 12:00:00,Menteng,
2023-01-24 12:00:00,Jagakarsa,
2023-01-24 12:00:00,Jatinegara,
2023-01-24 12:00:00,Kelapa Gading Indah,
2023-01-24 13:00:00,Slipi,
2023-01-24 13:00:00,Menteng,
2023-01-24 13:00:00,Jagakarsa,
2023-01-24 13:00:00,Jatinegara,
2023-01-24 13:00:00,Kelapa Gading Indah,
2023-01-24 14:00:00,Slipi,
2023-01-24 14:00:00,Menteng,
2023-01-24 14:00:00,Jagakarsa,
2023-01-24 14:00:00,Jatinegara,
2023-01-24 14:00:00,Kelapa Gading Indah,
2023-01-24 15:00:00,Slipi,
2023-01-24 15:00:00,Menteng,
2023-01-24 15:00:00,Jagakarsa,
2023-01-24 15:00:00,Jatinegara,
2023-01-24 15:00:00,Kelapa Gading Indah,
2023-01-24 16:00:00,Slipi,
2023-01-24 16:00:00,Menteng,
2023-01-24 16:00:00,Jagakarsa,
2023-01-24 16:00:00,Jatinegara,
2023-01-24 16:00:00,Kelapa Gading Indah,
2023-01-25 07:00:00,Slipi,
2023-01-25 07:00:00,Menteng,
2023-01-25 07:00:00,Jagakarsa,
2023-01-25 07:00:00,Jatinegara,
2023-01-25 07:00:00,Kelapa Gading Indah,
2023-01-25 08:00:00,Slipi,
2023-01-25 08:00:00,Menteng,
2023-01-25 08:00:00,Jagakarsa,
2023-01-25 08:00:00,Jatinegara,
2023-01-25 08:00:00,Kelapa Gading Indah,
2023-01-25 09:00:00,Slipi,
2023-01-25 09:00:00,Menteng,
2023-01-25 09:00:00,Jagakarsa,
2023-01-25 09:00:00,Jatinegara,
2023-01-25 09:00:00,Kelapa Gading Indah,
2023-01-25 10:00:00,Slipi,
2023-01-25 10:00:00,Menteng,
2023-01-25 10:00:00,Jagakarsa,
2023-01-25 10:00:00,Jatinegara,
2023-01-25 10:00:00,Kelapa Gading Indah,
2023-01-25 11:00:00,Slipi,
2023-01-25 11:00:00,Menteng,
2023-01-25 11:00:00,Jagakarsa,
2023-01-25 11:00:00,Jatinegara,
2023-01-25 11:00:00,Kelapa Gading Indah,
2023-01-25 12:00:00,Slipi,
2023-01-25 12:00:00,Menteng,
2023-01-25 12:00:00,Jagakarsa,
2023-01-25 12:00:00,Jatinegara,
2023-01-25 12:00:00,Kelapa Gading Indah,
2023-01-25 13:00:00,Slipi,
2023-01-25 13:00:00,Menteng,
2023-01-25 13:00:00,Jagakarsa,
2023-01-25 13:00:00,Jatinegara,
2023-01-25 13:00:00,Kelapa Gading Indah,
2023-01-25 14:00:00,Slipi,
2023-01-25 14:00:00,Menteng,
2023-01-25 14:00:00,Jagakarsa,
2023-01-25 14:00:00,Jatinegara,
2023-01-25 14:00:00,Kelapa Gading Indah,
2023-01-25 15:00:00,Slipi,
2023-01-25 15:00:00,Menteng,
2023-01-25 15:00:00,Jagakarsa,
2023-01-25 15:00:00,Jatinegara,
2023-01-25 15:00:00,Kelapa Gading Indah,
2023-01-25 16:00:00,Slipi,
2023-01-25 16:00:00,Menteng,
2023-01-25 16:00:00,Jagakarsa,
2023-01-25 16:00:00,Jatinegara,
2023-01-25 16:00:00,Kelapa Gading Indah,
2023-01-26 07:00:00,Slipi,
2023-01-26 07:00:00,Menteng,
2023-01-26 07:00:00,Jagakarsa,
2023-01-26 07:00:00,Jatinegara,
2023-01-26 07:00:00,Kelapa Gading Indah,
2023-01-26 08:00:00,Slipi,
2023-01-26 08:00:00,Menteng,
2023-01-26 08:00:00,Jagakarsa,
2023-01-26 08:00:00,Jatinegara,
2023-01-26 08:00:00,Kelapa Gading Indah,
2023-01-26 09:00:00,Slipi,
2023-01-26 09:00:00,Menteng,
2023-01-26 09:00:00,Jagakarsa,
2023-01-26 09:00:00,Jatinegara,
2023-01-26 09:00:00,Kelapa Gading Indah,
2023-01-26 10:00:00,Slipi,
2023-01-26 10:00:00,Menteng,
2023-01-26 10:00:00,Jagakarsa,
2023-01-26 10:00:00,Jatinegara,
2023-01-26 10:00:00,Kelapa Gading Indah,
